Time,Tendon Disp.,Motor Curr.,Pos x,Pos y,Pos z,Angle x,Angle y,Angle z
0.2499464,0.1328403,67.80058,157.607,15.8496,-13.1826,30.94927,5.800875,16.298
0.2521691,0.1367738,68.6171,157.607,15.8496,-13.1826,30.97386,5.801,16.298
0.2539785,0.1397916,68.81959,157.607,15.8496,-13.1826,30.99376,5.801,16.298
0.2568929,0.1442497,68.13408,157.607,15.94757,-13.1826,31.03353,5.801,16.298
0.2584577,0.1466432,67.76604,157.607,15.9512,-13.1826,31.05298,5.797599,16.298
0.2599416,0.1489131,67.417,157.607,15.9512,-13.1826,31.07128,5.794136,16.298
0.2623694,0.1526268,66.84595,157.607,15.9512,-13.1826,31.09629,5.794,16.298
0.2645354,0.1559402,66.33647,157.607,15.9512,-13.1826,31.12085,5.792751,16.29675
0.2671039,0.1598691,65.73234,157.607,15.9512,-13.1826,31.15959,5.787,16.291
0.2682922,0.1616868,65.45284,157.6129,15.95862,-13.1826,31.18609,5.787409,16.29012
0.2704964,0.1650584,64.93439,157.6577,16.01461,-13.1826,31.21695,5.790495,16.28351
0.2722919,0.167805,64.51206,157.6942,16.06021,-13.1826,31.24209,5.793009,16.27812
0.2749498,0.1722157,64.0997,157.7086,16.0782,-13.1826,31.2793,5.797412,16.27259
0.2766175,0.1759633,64.44545,157.7086,16.0782,-13.1826,31.30264,5.80033,16.26967
0.278084,0.1792588,64.74949,157.7086,16.0782,-13.1826,31.3312,5.808,16.26885
0.2803645,0.1843833,65.22228,157.7086,16.0782,-13.1826,31.36369,5.808,16.26486
0.2819707,0.1879927,65.55529,157.7086,16.0782,-13.1826,31.38658,5.808,16.26205
0.2840028,0.192559,65.97657,157.7086,16.14602,-13.1826,31.42238,5.812673,16.25733
0.2859516,0.1969382,66.3806,157.7086,16.1798,-13.1826,31.45491,5.815,16.255
0.2882307,0.2020595,66.8531,157.7086,16.1798,-13.1826,31.49138,5.815538,16.255
0.2908456,0.2079357,67.39524,157.7086,16.1798,-13.1826,31.54106,5.82164,16.255
0.2920508,0.210644,67.6451,157.7086,16.21316,-13.1826,31.55792,5.822,16.2529
0.2939305,0.2148679,68.0348,157.7086,16.27284,-13.1826,31.58283,5.822,16.24914
0.2959123,0.2193211,68.44565,157.7086,16.3068,-13.1826,31.61616,5.824128,16.24487
0.2980542,0.2241344,68.88972,157.7109,16.3068,-13.1826,31.66103,5.829,16.23987
0.3005641,0.2303425,69.46249,157.8171,16.3068,-13.1826,31.70871,5.829,16.23402
0.3022251,0.2345523,69.85088,157.8356,16.33792,-13.1826,31.73629,5.831144,16.23086
0.3044329,0.2401477,70.36711,157.8356,16.39399,-13.1826,31.77107,5.835007,16.22699
0.3066559,0.2457817,70.88691,157.8356,16.4084,-13.1826,31.81477,5.843727,16.22269
0.3084395,0.2503021,71.30396,157.8356,16.4084,-13.1826,31.85223,5.851025,16.22
0.310406,0.255286,71.76377,157.8356,16.4084,-13.1826,31.89352,5.855614,16.22
0.3119588,0.2592214,72.12686,157.8356,16.44087,-13.1826,31.9239,5.857,16.22
0.3147175,0.2662132,72.77192,157.8356,16.51,-13.1826,31.97276,5.858255,16.22
0.3162563,0.2701131,73.13172,157.8356,16.51,-13.1826,31.99584,5.860948,16.22
0.3184373,0.2756407,73.64171,157.8356,16.51,-13.1826,32.03016,5.86298,16.22
0.3201804,0.279935,73.95263,157.8356,16.51,-13.1826,32.0627,5.858913,16.22
0.3220396,0.2835585,73.53475,157.8708,16.55401,-13.1826,32.09983,5.857,16.21757
0.3242259,0.2878196,73.04334,157.9372,16.637,-13.1826,32.14456,5.857,16.21249
0.326216,0.2916982,72.59604,157.9372,16.637,-13.1826,32.1759,5.857,16.20801
0.3281059,0.2953816,72.17125,157.9372,16.64059,-13.1826,32.20622,5.857,16.20375
0.3301752,0.2994145,71.70615,157.9372,16.71066,-13.1826,32.24968,5.857,16.19892
0.3319943,0.3029599,71.29728,157.9372,16.7386,-13.1826,32.28589,5.857,16.197
0.3359742,0.3107167,70.40273,157.9372,16.7386,-13.1826,32.37043,5.857,16.18213
0.3366797,0.3120917,70.24416,157.9372,16.7386,-13.1826,32.38663,5.858585,16.18041
0.3392067,0.3170167,69.67618,157.9372,16.74734,-13.1826,32.44496,5.864482,16.17459
0.3402059,0.3189641,69.45159,157.9372,16.78964,-13.1826,32.46894,5.866813,16.17259
0.3420064,0.3224733,69.04689,157.9374,16.8656,-13.1826,32.5121,5.871011,16.16899
0.3441198,0.328414,69.51057,158.0045,16.8656,-13.1826,32.54538,5.874709,16.16529
0.3462701,0.3346615,70.08697,158.0642,16.8656,-13.1826,32.58121,5.87863,16.16137
0.3479514,0.3395465,70.53766,158.0642,16.8656,-13.1826,32.61988,5.882553,16.15745
0.3501811,0.3460247,71.13534,158.0642,16.9056,-13.1826,32.67038,5.885,16.155
0.3523738,0.3523955,71.72311,158.0642,16.9672,-13.1826,32.71679,5.885,16.15416
0.3540444,0.3572493,72.17093,158.0642,16.9672,-13.1826,32.74269,5.885,16.1504
0.3560319,0.3630237,72.70367,158.0642,16.96827,-13.1826,32.77374,5.885074,16.14594
0.3586524,0.3706373,73.4061,158.0642,17.05702,-13.1826,32.83488,5.891188,16.1407
0.3602815,0.3753706,73.84279,158.0642,17.0688,-13.1826,32.87375,5.892,16.13701
0.3619802,0.3803061,74.29815,158.0642,17.0688,-13.1826,32.91453,5.892,16.13305
0.3642004,0.3867566,74.89327,158.1387,17.0688,-13.1826,32.96781,5.897134,16.12787
0.3684821,0.3998056,75.36572,158.1658,17.17935,-13.1826,33.05055,5.905093,16.11294
0.3699508,0.4043029,75.50403,158.1658,17.1958,-13.1826,33.09517,5.913605,16.111
0.3706267,0.4063726,75.56768,158.1658,17.1958,-13.1826,33.10843,5.916193,16.1099
0.3721561,0.411056,75.71171,158.1658,17.1958,-13.1826,33.13635,5.921546,16.10723
0.3743739,0.4178472,75.92056,158.1658,17.20846,-13.1826,33.17897,5.928872,16.104
0.3761973,0.4234308,76.09228,158.1658,17.27021,-13.1826,33.22273,5.933127,16.104
0.3779607,0.4288304,76.25834,158.1658,17.2974,-13.1826,33.26505,5.937241,16.104
0.3802788,0.4359289,76.47664,158.1658,17.2974,-13.1826,33.31909,5.942488,16.10351
0.3821707,0.4417221,76.6548,158.1658,17.2974,-13.1826,33.35361,5.945799,16.1002
0.3842528,0.4480978,76.85087,158.1744,17.3081,-13.1826,33.39357,5.949,16.097
0.3859277,0.4532716,77.01712,158.2311,17.379,-13.1826,33.43712,5.949,16.097
0.3882802,0.4616362,77.4581,158.2674,17.4244,-13.1826,33.49615,5.949,16.097
0.3903134,0.4688657,77.83924,158.2674,17.43501,-13.1826,33.54615,5.949,16.09564
0.3920412,0.4750093,78.16313,158.2674,17.49352,-13.1826,33.59107,5.949,16.08816
0.3940055,0.4819938,78.53135,158.2674,17.526,-13.1826,33.63837,5.949,16.08174
0.3970299,0.4927473,79.09828,158.2687,17.52701,-13.1826,33.70596,5.949,16.07486
0.4007421,0.5059466,79.79415,158.3944,17.6276,-13.1826,33.82772,5.952462,16.05778
0.4013634,0.5081558,79.91061,158.3944,17.6276,-13.1826,33.84926,5.955362,16.05509
0.4019656,0.5102972,80.02351,158.3944,17.6276,-13.1826,33.87014,5.958172,16.05248
0.404448,0.5191238,80.48885,158.3944,17.67357,-13.1826,33.94147,5.965534,16.04474
